run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
20;config/instance_nfl_reducido.properties;606122930;stagnation;59945;213;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;63861;182;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;50664;204;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;28067;176;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;41410;132;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;125002;373;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;49912;127;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;22087;126;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;45833;188;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;41598;159;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;28732;121;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p001\corrida_030
