run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
15;config/instance_nfl_reducido.properties;891998443;stagnation;41771;155;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_015
16;config/instance_nfl_reducido.properties;1660981312;stagnation;81203;346;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_016
17;config/instance_nfl_reducido.properties;1830451251;stagnation;40951;226;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_017
18;config/instance_nfl_reducido.properties;1233644345;stagnation;24424;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_018
19;config/instance_nfl_reducido.properties;1063465592;stagnation;27341;114;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_019
20;config/instance_nfl_reducido.properties;606122930;stagnation;17553;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;18222;107;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;19009;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;29462;163;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;16375;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;37242;176;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;39476;277;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;37182;214;1000;11;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;40555;190;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;25658;124;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;24457;100;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop100_cx0p6_mut0p001\corrida_030
