run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
19;config/instance_nfl_reducido.properties;1063465592;stagnation;7888;106;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_019
20;config/instance_nfl_reducido.properties;606122930;stagnation;90076;213;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_020
21;config/instance_nfl_reducido.properties;835500794;stagnation;86148;293;1000;12;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_021
22;config/instance_nfl_reducido.properties;1001915945;stagnation;81356;297;1000;7;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_022
23;config/instance_nfl_reducido.properties;735627957;stagnation;66066;218;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_023
24;config/instance_nfl_reducido.properties;495675644;stagnation;32325;109;1000;6;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_024
25;config/instance_nfl_reducido.properties;550785070;stagnation;59974;160;1000;10;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_025
26;config/instance_nfl_reducido.properties;1498800289;stagnation;30275;104;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_026
27;config/instance_nfl_reducido.properties;937933140;stagnation;33334;124;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_027
28;config/instance_nfl_reducido.properties;1270431010;stagnation;104359;272;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_028
29;config/instance_nfl_reducido.properties;484442342;stagnation;53741;187;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_029
30;config/instance_nfl_reducido.properties;1709348956;stagnation;41634;174;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_reducido_batch\pop150_cx0p7_mut0p01\corrida_030
