run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
15;config/instance_nfl_intermedia.properties;891998443;stagnation;37397;108;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_015
16;config/instance_nfl_intermedia.properties;1660981312;stagnation;6609;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_016
17;config/instance_nfl_intermedia.properties;1830451251;stagnation;9514;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_017
18;config/instance_nfl_intermedia.properties;1233644345;stagnation;9608;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_018
19;config/instance_nfl_intermedia.properties;1063465592;stagnation;72036;204;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_019
20;config/instance_nfl_intermedia.properties;606122930;stagnation;8401;105;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_020
21;config/instance_nfl_intermedia.properties;835500794;stagnation;30615;115;1000;9;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_021
22;config/instance_nfl_intermedia.properties;1001915945;stagnation;41638;157;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_022
23;config/instance_nfl_intermedia.properties;735627957;stagnation;6329;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_023
24;config/instance_nfl_intermedia.properties;495675644;stagnation;69066;149;1000;8;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_024
25;config/instance_nfl_intermedia.properties;550785070;stagnation;5785;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_025
26;config/instance_nfl_intermedia.properties;1498800289;stagnation;5951;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_026
27;config/instance_nfl_intermedia.properties;937933140;stagnation;72764;302;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_027
28;config/instance_nfl_intermedia.properties;1270431010;stagnation;35029;178;1000;5;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_028
29;config/instance_nfl_intermedia.properties;484442342;stagnation;6025;100;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_029
30;config/instance_nfl_intermedia.properties;1709348956;stagnation;22545;133;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_intermedia_batch\pop200_cx0p7_mut0p001\corrida_030
