run;instance;seed;stop_reason;time_ms;generations;max_generations;pareto_size;stagnation_threshold;stagnation_window;run_dir
20;config/instance_nfl.properties;606122930;stagnation;24805;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_020
21;config/instance_nfl.properties;835500794;stagnation;48772;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_021
22;config/instance_nfl.properties;1001915945;stagnation;38357;100;1000;4;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_022
23;config/instance_nfl.properties;735627957;stagnation;23181;133;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_023
24;config/instance_nfl.properties;495675644;stagnation;55984;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_024
25;config/instance_nfl.properties;550785070;stagnation;67748;100;1000;3;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_025
26;config/instance_nfl.properties;1498800289;stagnation;15928;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_026
27;config/instance_nfl.properties;937933140;stagnation;25655;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_027
28;config/instance_nfl.properties;1270431010;stagnation;13308;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_028
29;config/instance_nfl.properties;484442342;stagnation;11501;110;1000;1;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_029
30;config/instance_nfl.properties;1709348956;stagnation;36569;100;1000;2;0.005;100;C:\AE\AlgoritmoEvolutivoIng\AlgoritmoEvolutivo\resultados_moea\run_moea_full_batch\pop150_cx0p8_mut0p01\corrida_030
